NOME,FASE_2020,FASE_2021,FASE_2022,PEDRA_2020,PEDRA_2021,PEDRA_2022,PONTO_VIRADA_2020,PONTO_VIRADA_2021,PONTO_VIRADA_2022,ANO_INGRESSO_2020,ANO_INGRESSO_2021,ANO_INGRESSO_2022,IAN_2020,IAN_2021,IAN_2022,IDA_2020,IDA_2021,IDA_2022,IEG_2020,IEG_2021,IEG_2022,IAA_2020,IAA_2021,IAA_2022,IPS_2020,IPS_2021,IPS_2022,IPP_2020,IPP_2021,IPP_2022,IPV_2020,IPV_2021,IPV_2022,INDE_2020,INDE_2021,INDE_2022
ALUNO-727,,,0.0,,,Quartzo,,,0.0,,,2022.0,,,5.0,,,2.583333333333333,,,5.03306195772656,,,9.50002,,,7.5,,,5.625,,,7.083325,,,5.702446058211979
ALUNO-728,,,2.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,5.666666666666667,,,9.601571268237937,,,9.000020000000001,,,5.0,,,6.041666666666666,,,7.833333333333332,,,7.624482920314255
ALUNO-734,,,3.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,3.75,,,8.835227272727273,,,8.33334,,,7.5,,,7.5,,,7.2499975,,,7.300378954545454
ALUNO-735,,,0.0,,,Ágata,,,0.0,,,2022.0,,,10.0,,,5.916666666666666,,,7.268924626380766,,,6.41668,,,5.625,,,5.625,,,7.083325,,,6.820451258609487
ALUNO-751,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.75,,,9.07018907018907,,,9.50002,,,7.5,,,6.041666666666667,,,7.111109999999999,,,7.590428480704481
ALUNO-752,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.166666666666666,,,9.04804625199362,,,8.500020000000001,,,5.625,,,5.625,,,7.499995,,,7.217943583732057
ALUNO-754,,,5.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,5.5,,,6.765005827505828,,,8.75001,,,7.5,,,7.34375,,,6.4166675,,,6.595710665501167
ALUNO-759,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,7.833333333333333,,,8.618233618233617,,,9.000020000000001,,,7.5,,,5.625,,,7.499995,,,8.00281439031339
ALUNO-761,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,6.0,,,8.609486679662117,,,10.00002,,,7.5,,,5.625,,,7.499995,,,7.234398335932424
ALUNO-762,,,1.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,6.5,,,6.730800064133398,,,7.00002,,,7.5,,,6.25,,,6.999999999999999,,,6.62116201282668
ALUNO-764,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,6.25,,,8.40683885640026,,,9.50002,,,5.625,,,4.6875,,,7.41666,,,6.895951771280052
ALUNO-765,,,0.0,,,Topázio,,,1.0,,,2022.0,,,10.0,,,8.666666666666668,,,8.80952380952381,,,10.00002,,,7.5,,,5.625,,,8.416665,,,8.491073095238097
ALUNO-770,,,3.0,,,Topázio,,,1.0,,,2021.0,,,10.0,,,7.555555555555556,,,8.836817168338907,,,9.16668,,,7.5,,,8.28125,,,8.458337499999999,,,8.464935044778892
ALUNO-771,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,6.666666666666666,,,8.112179487179487,,,8.91668,,,7.5,,,3.4375,,,5.41666,,,6.524519230769231
ALUNO-772,,,7.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,9.0,,,8.69047619047619,,,6.25,,,6.25,,,5.625,,,6.875,,,7.225595238095238
ALUNO-774,,,3.0,,,Topázio,,,1.0,,,2022.0,,,10.0,,,7.555555555555556,,,9.415584415584416,,,8.33334,,,7.5,,,8.28125,,,9.1666725,,,8.639021494227995
ALUNO-778,,,0.0,,,Ágata,,,0.0,,,2022.0,,,10.0,,,6.083333333333333,,,5.411605937921728,,,8.000020000000001,,,7.5,,,4.6875,,,7.499995,,,6.817738854251012
ALUNO-787,,,5.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,6.75,,,6.765005827505828,,,7.91667,,,7.5,,,7.34375,,,5.9583375,,,6.670710665501166
ALUNO-788,,,5.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,2.111111111111111,,,8.440285204991088,,,8.75001,,,6.25,,,5.208333333333334,,,7.08333,,,6.047779596553774
ALUNO-791,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,7.5,,,8.79252555723144,,,9.000020000000001,,,7.5,,,5.625,,,7.666665,,,8.004340111446288
ALUNO-799,,,2.0,,,Ametista,,,1.0,,,2022.0,,,10.0,,,5.916666666666666,,,8.602540834845735,,,9.50002,,,7.5,,,6.041666666666667,,,8.444446666666668,,,7.896899500302482
ALUNO-800,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,9.0,,,9.280303030303031,,,9.50002,,,7.5,,,5.833333333333334,,,7.111109999999999,,,7.861617939393939
ALUNO-801,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,6.916666666666666,,,7.629094522799372,,,8.000020000000001,,,7.5,,,5.625,,,7.166665,,,6.954987237893207
ALUNO-804,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,6.166666666666666,,,9.269841269841269,,,9.000020000000001,,,7.5,,,5.833333333333334,,,7.722223333333334,,,7.365081587301588
ALUNO-806,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,5.866666666666667,,,7.214285714285714,,,9.000020000000001,,,7.5,,,5.625,,,7.916665,,,7.412025476190477
ALUNO-808,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,6.75,,,6.565452091767882,,,7.00002,,,7.5,,,5.3125,,,7.499995,,,6.644341418353577
ALUNO-810,,,2.0,,,Quartzo,,,0.0,,,2022.0,,,5.0,,,2.0,,,7.032340311325819,,,9.000020000000001,,,7.5,,,5.624999999999999,,,7.055556666666666,,,5.930081395598497
ALUNO-815,,,4.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,5.5,,,6.779671717171717,,,7.5,,,7.5,,,7.5,,,6.874995,,,6.580933343434343
ALUNO-816,,,3.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,7.5,,,7.11489898989899,,,8.33334,,,7.5,,,7.65625,,,6.45833,,,7.563604797979798
ALUNO-819,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,4.333333333333333,,,9.291101055806935,,,8.500020000000001,,,7.5,,,5.9375,,,7.416665,,,6.901971877828054
ALUNO-832,,,3.0,,,Topázio,,,1.0,,,2022.0,,,10.0,,,6.944444444444446,,,9.375,,,10.00002,,,7.5,,,9.0625,,,8.5000025,,,8.62014138888889
ALUNO-836,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,6.0,,,7.638888888888888,,,9.50002,,,7.5,,,5.0,,,7.333325,,,6.894444777777777
ALUNO-839,,,1.0,,,Topázio,,,0.0,,,2022.0,,,5.0,,,8.0,,,9.855072463768115,,,10.00002,,,7.5,,,6.25,,,8.166666666666668,,,8.079349826086958
ALUNO-841,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,7.716666666666667,,,8.230158730158731,,,7.91668,,,4.375,,,4.375,,,7.41666,,,6.83936507936508
ALUNO-844,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,6.75,,,8.61111111111111,,,8.500020000000001,,,7.5,,,6.25,,,7.555556666666667,,,7.308335555555557
ALUNO-847,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,7.949999999999999,,,8.714285714285715,,,9.50002,,,8.125,,,5.0,,,6.333335,,,7.862026142857143
ALUNO-852,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.166666666666666,,,7.88235294117647,,,9.000020000000001,,,8.75,,,5.625,,,7.5,,,7.347305921568628
ALUNO-853,,,1.0,,,Ametista,,,1.0,,,2022.0,,,5.0,,,7.75,,,9.090909090909092,,,9.50002,,,7.5,,,5.9375,,,8.83334,,,7.928601818181819
ALUNO-854,,,2.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,5.666666666666666,,,8.092031425364757,,,9.000020000000001,,,7.5,,,6.458333333333334,,,6.777773333333333,,,7.403129618406286
ALUNO-856,,,5.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.166666666666667,,,9.27076525054466,,,9.16668,,,7.5,,,6.041666666666667,,,7.91667,,,7.641655050108932
ALUNO-857,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.5,,,9.523809523809524,,,9.000020000000001,,,7.5,,,6.25,,,8.0,,,7.779763904761905
ALUNO-859,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,8.5,,,8.416666666666666,,,9.50002,,,7.5,,,5.625,,,7.916665,,,7.729168333333334
ALUNO-863,,,0.0,,,Topázio,,,0.0,,,2022.0,,,10.0,,,9.416666666666668,,,9.19047619047619,,,10.00002,,,8.125,,,5.625,,,7.916665,,,8.679763571428571
ALUNO-864,,,2.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,8.5,,,8.754578754578755,,,8.000020000000001,,,7.5,,,6.458333333333334,,,7.666663333333332,,,7.680083750915751
ALUNO-869,,,1.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,4.75,,,8.351851851851851,,,9.000020000000001,,,7.5,,,6.041666666666667,,,6.777776666666666,,,6.730094370370371
ALUNO-870,,,2.0,,,Topázio,,,1.0,,,2022.0,,,5.0,,,8.0,,,10.0,,,10.00002,,,7.5,,,6.666666666666666,,,9.555566666666666,,,8.427782
ALUNO-876,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.166666666666666,,,9.217024041585445,,,9.50002,,,7.5,,,5.0,,,7.16666,,,7.410072141650422
ALUNO-879,,,1.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,5.5,,,8.833333333333332,,,9.50002,,,5.0,,,3.75,,,7.166665,,,6.625001666666667
ALUNO-881,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.833333333333333,,,9.848484848484848,,,9.50002,,,7.5,,,6.875,,,8.166670000000002,,,8.057199636363638
ALUNO-882,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,9.166666666666668,,,7.570145903479236,,,9.50002,,,7.5,,,5.625,,,7.333333333333333,,,7.576531180695848
ALUNO-883,,,1.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,5.5,,,9.666666666666666,,,9.50002,,,7.5,,,6.25,,,7.166663333333332,,,7.791668
ALUNO-887,,,1.0,,,Quartzo,,,0.0,,,2022.0,,,10.0,,,0.0,,,7.222222222222222,,,9.000020000000001,,,7.5,,,4.583333333333333,,,6.499996666666666,,,5.852779111111111
ALUNO-891,,,1.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,6.5,,,10.0,,,8.500020000000001,,,7.5,,,6.25,,,7.5,,,8.025002
ALUNO-893,,,2.0,,,Quartzo,,,0.0,,,2022.0,,,10.0,,,3.5,,,7.000000000000001,,,0.0,,,7.5,,,6.458333333333334,,,5.55556,,,5.606945333333334
ALUNO-895,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,5.666666666666666,,,9.761904761904765,,,9.50002,,,8.125,,,5.625,,,7.66666,,,7.944048285714286
ALUNO-896,,,2.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,5.833333333333334,,,9.184904601571269,,,8.500020000000001,,,7.5,,,5.624999999999999,,,7.666670000000001,,,7.199483586980921
ALUNO-901,,,1.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,3.75,,,5.843045843045843,,,8.500020000000001,,,7.5,,,6.041666666666667,,,7.222223333333333,,,6.067222501942502
ALUNO-913,,,3.0,,,Ágata,,,0.0,,,2022.0,,,10.0,,,6.488888888888888,,,8.083333333333334,,,0.0,,,7.5,,,7.96875,,,7.833335,,,7.027986444444445
ALUNO-915,,,2.0,,,Ágata,,,0.0,,,2022.0,,,10.0,,,4.666666666666667,,,6.152637485970819,,,7.916679999999999,,,7.5,,,6.041666666666667,,,6.44444,,,6.598583497194165
ALUNO-918,,,4.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.111111111111112,,,8.54728317659352,,,8.75001,,,7.5,,,8.125,,,7.75,,,7.619179857540927
ALUNO-921,,,3.0,,,Quartzo,,,0.0,,,2022.0,,,2.5,,,1.722222222222222,,,3.914117132867133,,,10.00002,,,6.25,,,7.1875,,,6.0416575,,,4.929351371017871
ALUNO-924,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.25,,,8.777777777777779,,,8.500020000000001,,,7.5,,,5.625,,,7.722223333333334,,,7.412502222222223
ALUNO-925,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,7.083333333333334,,,8.655270655270654,,,10.00002,,,6.25,,,5.625,,,7.41666,,,7.818554797720798
ALUNO-933,,,5.0,,,Quartzo,,,0.0,,,2022.0,,,5.0,,,2.066666666666666,,,6.255835667600373,,,7.91667,,,7.5,,,5.625,,,7.041665,,,5.677000466853408
ALUNO-934,,,7.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,8.0,,,9.523809523809524,,,7.91667,,,7.5,,,7.1875,,,7.0,,,7.665178904761905
ALUNO-936,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,6.25,,,7.170329670329671,,,10.00002,,,7.5,,,5.625,,,7.41666,,,6.979899934065935
ALUNO-941,,,3.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,5.666666666666667,,,5.109848484848484,,,7.91667,,,7.5,,,7.8125,,,6.7499975,,,6.328219530303031
ALUNO-949,,,2.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,8.5,,,9.62962962962963,,,8.000020000000001,,,7.5,,,6.041666666666667,,,7.777776666666667,,,7.835649925925926
ALUNO-952,,,2.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,5.5,,,9.666666666666666,,,9.000020000000001,,,7.5,,,6.666666666666666,,,8.111113333333336,,,7.972224666666668
ALUNO-954,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.25,,,8.67283950617284,,,8.500020000000001,,,5.0,,,5.625,,,7.499995,,,7.097068901234568
ALUNO-955,,,1.0,,,Topázio,,,0.0,,,2022.0,,,10.0,,,7.0,,,10.0,,,9.000020000000001,,,7.5,,,6.041666666666667,,,7.277773333333332,,,8.109723333333333
ALUNO-960,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,4.833333333333333,,,7.899610136452241,,,10.00002,,,5.625,,,5.625,,,7.499995,,,6.671589693957115
ALUNO-967,,,0.0,,,Ágata,,,0.0,,,2021.0,,,5.0,,,9.233333333333334,,,5.394786373047244,,,9.000020000000001,,,7.5,,,4.6875,,,7.249995,,,6.994374941276115
ALUNO-971,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,6.166666666666666,,,7.279952016794122,,,9.50002,,,7.5,,,5.9375,,,7.499995,,,7.483074736692157
ALUNO-974,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,5.683333333333334,,,7.884305710392666,,,10.00002,,,7.5,,,5.625,,,7.249995,,,6.9760288087452
ALUNO-975,,,0.0,,,Topázio,,,1.0,,,2022.0,,,5.0,,,8.833333333333334,,,9.165042235217674,,,10.00002,,,7.5,,,5.625,,,8.833335,,,8.178844113710202
ALUNO-976,,,0.0,,,Ágata,,,0.0,,,2022.0,,,10.0,,,6.0,,,4.411764705882353,,,10.00002,,,6.875,,,5.625,,,7.33333,,,6.799020941176471
ALUNO-978,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,6.5,,,8.518518518518517,,,8.500020000000001,,,6.875,,,5.625,,,7.999995,,,7.203704703703704
ALUNO-979,,,1.0,,,Quartzo,,,0.0,,,2022.0,,,5.0,,,2.833333333333333,,,3.346365914786967,,,6.91668,,,7.5,,,4.375,,,3.74999,,,4.36510584962406
ALUNO-980,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,7.35,,,6.569200779727096,,,10.00002,,,8.125,,,5.625,,,7.08333,,,7.57550815594542
ALUNO-981,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,4.75,,,8.387314439946017,,,10.00002,,,6.25,,,5.625,,,7.666665,,,6.848297887989204
ALUNO-982,,,2.0,,,Ágata,,,0.0,,,2022.0,,,10.0,,,4.75,,,6.851851851851851,,,9.000020000000001,,,7.5,,,6.25,,,6.888883333333332,,,6.973149037037037
ALUNO-985,,,1.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,1.75,,,8.960667600373483,,,9.50002,,,7.5,,,5.625,,,6.111103333333335,,,6.126856186741364
ALUNO-988,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.75,,,9.363636363636363,,,8.000020000000001,,,7.5,,,5.416666666666667,,,6.888886666666665,,,7.392173272727273
ALUNO-990,,,2.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,2.5,,,10.0,,,8.500020000000001,,,7.5,,,6.458333333333334,,,7.5,,,6.745835333333334
ALUNO-998,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,6.166666666666666,,,9.668209876543209,,,9.50002,,,5.625,,,5.625,,,7.499995,,,7.741976308641975
ALUNO-1000,,,2.0,,,Ágata,,,0.0,,,2022.0,,,10.0,,,2.0,,,8.093434343434343,,,9.50002,,,7.5,,,6.458333333333334,,,6.611106666666666,,,6.686743535353536
ALUNO-1005,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,6.5,,,9.833333333333334,,,8.500020000000001,,,4.375,,,5.625,,,7.16666,,,7.050000666666667
ALUNO-1008,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,6.299999999999999,,,6.641025641025641,,,10.00002,,,6.25,,,5.625,,,7.416665,,,7.259040128205128
ALUNO-1011,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.833333333333333,,,9.473684210526317,,,10.00002,,,7.5,,,5.625,,,7.58333,,,7.790571508771929
ALUNO-1025,,,0.0,,,Topázio,,,0.0,,,2022.0,,,10.0,,,9.183333333333334,,,8.925925925925926,,,8.000020000000001,,,6.25,,,5.625,,,7.41666,,,8.09268585185185
ALUNO-1030,,,2.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,5.75,,,8.282828282828284,,,8.500020000000001,,,7.5,,,6.458333333333334,,,6.611106666666666,,,6.874622323232323
ALUNO-1033,,,0.0,,,Topázio,,,0.0,,,2022.0,,,10.0,,,9.1,,,7.328282828282827,,,9.50002,,,8.125,,,5.625,,,8.166665,,,8.243991565656566
ALUNO-1037,,,3.0,,,Topázio,,,0.0,,,2022.0,,,10.0,,,8.0,,,8.151515151515152,,,8.33334,,,6.875,,,8.125,,,7.791665,,,8.121970030303032
ALUNO-1039,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.0,,,9.074074074074074,,,9.50002,,,7.5,,,5.9375,,,8.08333,,,7.625232814814815
ALUNO-1040,,,3.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,6.166666666666667,,,8.422314578005116,,,9.58335,,,7.5,,,7.5,,,6.95833,,,7.267797248934356
ALUNO-1042,,,3.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,5.166666666666667,,,8.5,,,9.58335,,,7.5,,,7.5,,,5.9999925,,,6.891666833333334
ALUNO-1045,,,2.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,7.416666666666666,,,9.365079365079364,,,9.50002,,,7.5,,,4.791666666666667,,,6.833329999999999,,,7.902183873015874
ALUNO-1048,,,1.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,4.75,,,9.72222222222222,,,8.000020000000001,,,7.5,,,4.166666666666666,,,5.88888,,,7.038889111111112
ALUNO-1052,,,2.0,,,Topázio,,,0.0,,,2022.0,,,10.0,,,8.416666666666666,,,7.955148299975887,,,9.50002,,,6.875,,,6.666666666666666,,,7.666666666666667,,,8.11186499332851
ALUNO-1053,,,5.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,9.25,,,9.415584415584416,,,8.75001,,,7.5,,,5.833333333333334,,,7.2499975,,,7.891450716450215
ALUNO-1054,,,1.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,6.5,,,9.333333333333332,,,9.000020000000001,,,7.5,,,6.041666666666667,,,6.777776666666666,,,7.776390666666667
ALUNO-1058,,,2.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,7.25,,,8.69949494949495,,,8.000020000000001,,,7.5,,,6.458333333333334,,,6.888886666666666,,,7.763511656565657
ALUNO-1059,,,3.0,,,Quartzo,,,0.0,,,2022.0,,,2.5,,,1.833333333333333,,,3.666666666666667,,,7.91667,,,7.5,,,6.875,,,6.2916575,,,4.837498500000001
ALUNO-1060,,,3.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,3.5,,,8.653198653198654,,,9.58335,,,7.5,,,7.03125,,,6.83333,,,7.208765730639731
ALUNO-1062,,,5.0,,,Ágata,,,0.0,,,2022.0,,,10.0,,,4.25,,,7.251602564102564,,,6.66666,,,5.0,,,6.09375,,,5.83333,,,6.243027512820514
ALUNO-1069,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,8.0,,,6.174603174603175,,,9.000020000000001,,,5.0,,,5.625,,,7.83333,,,6.864088634920636
ALUNO-1074,,,1.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,5.833333333333333,,,6.25,,,8.000020000000001,,,7.5,,,6.041666666666667,,,7.555556666666667,,,6.581946666666667
ALUNO-1076,,,3.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,3.75,,,7.357142857142857,,,8.75001,,,7.5,,,7.03125,,,5.333325,,,6.116219571428572
ALUNO-1080,,,2.0,,,Quartzo,,,0.0,,,2022.0,,,5.0,,,0.0,,,6.481481481481481,,,7.50002,,,7.5,,,6.041666666666667,,,7.555553333333333,,,5.411575629629629
ALUNO-1082,,,1.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,6.0,,,8.78924174276498,,,8.500020000000001,,,5.625,,,6.25,,,7.333333333333333,,,6.962017015219663
ALUNO-1091,,,2.0,,,Quartzo,,,0.0,,,2022.0,,,5.0,,,2.25,,,4.866442199775533,,,9.000020000000001,,,7.5,,,6.458333333333334,,,6.499993333333334,,,5.519122439955107
ALUNO-1101,,,1.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,4.0,,,8.111341154819415,,,6.75,,,7.5,,,6.041666666666667,,,7.444443333333333,,,6.440323564297217
ALUNO-1102,,,3.0,,,Quartzo,,,0.0,,,2022.0,,,10.0,,,0.0,,,4.886363636363637,,,0.0,,,7.5,,,6.09375,,,4.5416625,,,4.244980227272728
ALUNO-1108,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,8.95,,,6.999999999999998,,,9.50002,,,7.5,,,5.3125,,,7.83333,,,7.487918
ALUNO-1109,,,2.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,6.0,,,9.296296296296296,,,8.500020000000001,,,7.5,,,6.25,,,7.055556666666667,,,7.195372592592593
ALUNO-1111,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,7.75,,,8.217338217338218,,,9.000020000000001,,,7.5,,,5.3125,,,7.500005,,,7.874720643467644
ALUNO-1113,,,7.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.75,,,10.0,,,7.08333,,,6.25,,,7.1875,,,7.16666,,,7.535415
ALUNO-1116,,,1.0,,,Ametista,,,1.0,,,2022.0,,,5.0,,,7.666666666666667,,,8.16017316017316,,,7.916679999999999,,,7.5,,,6.25,,,8.722226666666668,,,7.576481298701299
ALUNO-1118,,,3.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,5.0,,,8.75,,,8.33334,,,7.5,,,7.34375,,,5.1666625,,,7.1010415
ALUNO-1120,,,1.0,,,Topázio,,,0.0,,,2022.0,,,10.0,,,7.25,,,9.166666666666666,,,9.50002,,,7.5,,,6.25,,,7.277776666666666,,,8.063890666666667
ALUNO-1121,,,0.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,6.0,,,8.422963727401292,,,9.50002,,,7.5,,,5.0,,,6.999995,,,7.484593745480259
ALUNO-1125,,,1.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,3.25,,,9.72222222222222,,,9.50002,,,5.625,,,5.0,,,5.999995,,,6.306945444444445
ALUNO-1135,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,9.05,,,8.317460317460318,,,8.500020000000001,,,7.5,,,3.125,,,7.416665,,,7.369327063492064
ALUNO-1138,,,4.0,,,Topázio,,,0.0,,,2022.0,,,10.0,,,7.888888888888889,,,8.683646812957157,,,7.5,,,7.5,,,8.4375,,,8.1250025,,,8.28325764036921
ALUNO-1144,,,0.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,8.083333333333334,,,6.785714285714285,,,10.00002,,,5.0,,,5.3125,,,7.08333,,,6.921727523809524
ALUNO-1152,,,2.0,,,Topázio,,,0.0,,,2022.0,,,10.0,,,7.0,,,9.055555555555555,,,10.00002,,,7.5,,,6.041666666666667,,,7.888890000000001,,,8.143057777777779
ALUNO-1153,,,3.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,3.75,,,7.357142857142857,,,7.91667,,,7.5,,,6.875,,,5.49999,,,6.050593571428572
ALUNO-1154,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,6.25,,,9.62962962962963,,,7.83334,,,7.5,,,5.625,,,7.222219999999999,,,7.216203925925925
ALUNO-1162,,,0.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.183333333333334,,,8.504273504273504,,,8.500020000000001,,,7.5,,,5.625,,,7.5,,,7.300023367521367
ALUNO-1163,,,7.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,3.75,,,9.166666666666666,,,9.58335,,,7.5,,,7.03125,,,7.249995,,,6.944792333333333
ALUNO-1169,,,2.0,,,Ametista,,,0.0,,,2022.0,,,10.0,,,7.25,,,9.487179487179487,,,6.41668,,,5.0,,,6.25,,,6.944443333333333,,,7.502992564102563
ALUNO-1177,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,4.916666666666666,,,9.015700483091788,,,10.00002,,,7.5,,,5.833333333333334,,,7.222223333333333,,,7.064253429951691
ALUNO-1179,,,2.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,2.25,,,9.62962962962963,,,8.41668,,,7.5,,,6.458333333333334,,,7.666666666666667,,,6.646760592592592
ALUNO-1180,,,2.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,7.0,,,6.018518518518519,,,0.0,,,7.5,,,6.666666666666666,,,8.111113333333336,,,6.142593037037038
ALUNO-1184,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,6.0,,,9.666666666666666,,,9.000020000000001,,,7.5,,,6.25,,,7.833335,,,7.475002333333333
ALUNO-1185,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.0,,,9.666666666666666,,,7.50002,,,7.5,,,5.833333333333334,,,7.722223333333334,,,7.461113333333333
ALUNO-1186,,,3.0,,,Quartzo,,,0.0,,,2022.0,,,5.0,,,2.5,,,4.53030303030303,,,5.41665,,,7.5,,,5.9375,,,4.7083275,,,4.733141106060606
ALUNO-1192,,,2.0,,,Ágata,,,0.0,,,2022.0,,,5.0,,,3.25,,,9.666666666666666,,,8.000020000000001,,,7.5,,,6.25,,,7.333333333333333,,,6.725002000000001
ALUNO-1194,,,1.0,,,Ametista,,,0.0,,,2022.0,,,5.0,,,7.083333333333333,,,8.756613756613756,,,10.00002,,,7.5,,,6.041666666666667,,,8.277776666666666,,,7.677713417989418
